"","nh","year","villid","thanaid","agehead","sexhead","educhead","famsize","hhland","hhasset","expfd","expnfd","exptot","dmmfd","dfmfd","weight","vaccess","pcirr","rice","wheat","milk","potato","egg","oil","village.id","ln.exptot","ln.lands","program.male","program.female"
"1059",303025,1,3,30,68,1,2,13,140,6157.80224609375,4038.01928710938,4338.048828125,8376.068359375,0,0,2.15010690689087,1,0.800000011920929,9.92466259002686,8.12017822265625,16.9170379638672,6.71583604812622,2.36838555335999,37.2174873352051,303,9.03325366973877,0.875468730926514,0,1
"1060",303033,1,3,30,25,1,0,4,2,7396.12939453125,2075.38232421875,323.115478515625,2398.49780273438,0,1,0.508965611457825,1,0.800000011920929,9.92466259002686,8.12017822265625,16.9170379638672,6.71583604812622,2.36838555335999,37.2174873352051,303,7.78301477432251,0.0198026280850172,0,1
"1061",303034,1,3,30,42,0,0,6,9,38685.8828125,1357.64880371094,595.479614257812,1953.12841796875,0,1,1.21458697319031,1,0.800000011920929,9.92466259002686,8.12017822265625,16.9170379638672,6.71583604812622,2.36838555335999,37.2174873352051,303,7.57769966125488,0.0861776992678642,0,1
"1062",303035,1,3,30,75,1,10,5,700,33157.3984375,10799.837890625,4849.099609375,15648.9375,0,0,2.15010690689087,1,0.800000011920929,9.92466259002686,8.12017822265625,16.9170379638672,6.71583604812622,2.36838555335999,37.2174873352051,303,9.65822219848633,2.0794415473938,0,1
"1063",303045,1,3,30,55,1,10,7,216,5684.125,5515.92138671875,2385.78564453125,7901.70703125,0,0,2.15010690689087,1,0.800000011920929,9.92466259002686,8.12017822265625,16.9170379638672,6.71583604812622,2.36838555335999,37.2174873352051,303,8.97496032714844,1.1505720615387,0,1
"1064",303064,1,3,30,45,1,0,4,4,17255.376953125,2700.63598632812,559.9541015625,3260.59008789062,0,1,1.21458697319031,1,0.800000011920929,9.92466259002686,8.12017822265625,16.9170379638672,6.71583604812622,2.36838555335999,37.2174873352051,303,8.08997058868408,0.0392207130789757,0,1
"1065",303094,1,3,30,40,1,4,7,5,25646.23046875,2066.00537109375,517.177978515625,2583.18334960938,0,0,1.21458697319031,1,0.800000011920929,9.92466259002686,8.12017822265625,16.9170379638672,6.71583604812622,2.36838555335999,37.2174873352051,303,7.85716485977173,0.0487901642918587,0,1
"1066",303104,1,3,30,62,1,2,8,1,7585.6005859375,2770.67260742188,801.021728515625,3571.6943359375,0,0,1.21458697319031,1,0.800000011920929,9.92466259002686,8.12017822265625,16.9170379638672,6.71583604812622,2.36838555335999,37.2174873352051,303,8.18107509613037,0.00995033048093319,0,1
"1067",303114,1,3,30,42,1,0,7,1,5426.986328125,4232.54638671875,830.384765625,5062.93115234375,0,0,1.21458697319031,1,0.800000011920929,9.92466259002686,8.12017822265625,16.9170379638672,6.71583604812622,2.36838555335999,37.2174873352051,303,8.52989864349365,0.00995033048093319,0,1
"1068",311013,1,1,31,30,1,12,8,297,551194.375,6391.25732421875,6157.80224609375,12549.0595703125,1,1,0.557248175144196,1,0,11.7291469573975,8.79685974121094,10.8269052505493,7.93689727783203,2.03004455566406,40.6008949279785,311,9.43748092651367,1.37876605987549,1,1
"1069",311015,1,1,31,39,1,0,7,1,10150.2236328125,5515.14794921875,1275.0615234375,6790.20947265625,0,0,1.3621621131897,1,0,11.7291469573975,8.79685974121094,10.8269052505493,7.93689727783203,2.03004455566406,40.6008949279785,311,8.82338428497314,0.00995033048093319,1,1
"1070",311025,1,1,31,62,1,10,6,1,1,7355.5283203125,5819.4619140625,13174.990234375,0,0,1.3621621131897,1,0,11.7291469573975,8.79685974121094,10.8269052505493,7.93689727783203,2.03004455566406,40.6008949279785,311,9.48615169525146,0.00995033048093319,1,1
"1071",311035,1,1,31,38,1,12,14,1,4195.42578125,6868.1240234375,3506.6611328125,10374.78515625,0,0,1.3621621131897,1,0,11.7291469573975,8.79685974121094,10.8269052505493,7.93689727783203,2.03004455566406,40.6008949279785,311,9.24722957611084,0.00995033048093319,1,1
"1072",311044,1,1,31,50,1,0,5,1,1,3646.50146484375,460.1435546875,4106.64501953125,0,0,1.5702702999115,1,0,11.7291469573975,8.79685974121094,10.8269052505493,7.93689727783203,2.03004455566406,40.6008949279785,311,8.32060527801514,0.00995033048093319,1,1
"1073",311053,1,1,31,42,1,0,5,1.5,13059.9541015625,4320.47607421875,742.31982421875,5062.7958984375,0,1,0.557248175144196,1,0,11.7291469573975,8.79685974121094,10.8269052505493,7.93689727783203,2.03004455566406,40.6008949279785,311,8.52987194061279,0.0148886125534773,1,1
"1074",311064,1,1,31,38,1,10,6,1,22012.451171875,8771.59765625,13777.236328125,22548.833984375,0,0,1.5702702999115,1,0,11.7291469573975,8.79685974121094,10.8269052505493,7.93689727783203,2.03004455566406,40.6008949279785,311,10.0234832763672,0.00995033048093319,1,1
"1075",311103,1,1,31,38,0,0,7,4,66534.7109375,2487.8681640625,1167.275390625,3655.1435546875,1,0,0.557248175144196,1,0,11.7291469573975,8.79685974121094,10.8269052505493,7.93689727783203,2.03004455566406,40.6008949279785,311,8.20416450500488,0.0392207130789757,1,1
"1076",312014,1,2,31,55,0,1,1,46.5,63377.9921875,4552.71337890625,1109.7578125,5662.47119140625,0,1,1.54437875747681,0,0.25,9.6991024017334,8.12017822265625,17.5937194824219,6.56320381164551,2.53755593299866,37.8941688537598,312,8.64179229736328,0.381855249404907,0,1
"1077",312023,1,2,31,47,1,0,5,15,72046.28125,3518.744140625,874.94921875,4393.693359375,0,1,0.596449732780457,0,0.25,9.6991024017334,8.12017822265625,17.5937194824219,6.56320381164551,2.53755593299866,37.8941688537598,312,8.38815307617188,0.139761939644814,0,1
"1078",312025,1,2,31,60,1,0,8,1,338.340789794922,2871.83642578125,2429.7099609375,5301.54638671875,0,0,1.05621302127838,0,0.25,9.6991024017334,8.12017822265625,17.5937194824219,6.56320381164551,2.53755593299866,37.8941688537598,312,8.57594203948975,0.00995033048093319,0,1
"1079",312043,1,2,31,61,1,0,6,32,139213.703125,2668.1552734375,4763.83837890625,7431.99365234375,0,1,0.596449732780457,0,0.25,9.6991024017334,8.12017822265625,17.5937194824219,6.56320381164551,2.53755593299866,37.8941688537598,312,8.91368389129639,0.277631729841232,0,1
"1080",312064,1,2,31,46,1,7,7,1,548.112060546875,2066.97216796875,1118.94140625,3185.91357421875,0,0,1.54437875747681,0,0.25,9.6991024017334,8.12017822265625,17.5937194824219,6.56320381164551,2.53755593299866,37.8941688537598,312,8.06680774688721,0.00995033048093319,0,1
"1081",312073,1,2,31,45,1,0,6,3.5,65908.7890625,4058.28491210938,1222.53784179688,5280.82275390625,0,1,0.596449732780457,0,0.25,9.6991024017334,8.12017822265625,17.5937194824219,6.56320381164551,2.53755593299866,37.8941688537598,312,8.57202625274658,0.0344014279544353,0,1
"1082",312074,1,2,31,66,1,10,6,1,33.8340797424316,5264.13134765625,2943.56494140625,8207.6962890625,0,0,1.54437875747681,0,0.25,9.6991024017334,8.12017822265625,17.5937194824219,6.56320381164551,2.53755593299866,37.8941688537598,312,9.01294898986816,0.00995033048093319,0,1
"1083",312083,1,2,31,56,1,0,6,18,100148.875,5095.412109375,1873.84423828125,6969.25634765625,0,1,0.596449732780457,0,0.25,9.6991024017334,8.12017822265625,17.5937194824219,6.56320381164551,2.53755593299866,37.8941688537598,312,8.84940719604492,0.165514439344406,0,1
"1084",312093,1,2,31,52,1,0,6,9,28258.224609375,2685.7490234375,487.77490234375,3173.52392578125,0,1,0.596449732780457,0,0.25,9.6991024017334,8.12017822265625,17.5937194824219,6.56320381164551,2.53755593299866,37.8941688537598,312,8.062912940979,0.0861776992678642,0,1
"1085",312103,1,2,31,40,1,0,7,1,4682.63623046875,3707.248046875,1003.42236328125,4710.67041015625,0,1,0.596449732780457,0,0.25,9.6991024017334,8.12017822265625,17.5937194824219,6.56320381164551,2.53755593299866,37.8941688537598,312,8.45779800415039,0.00995033048093319,0,1
"1086",313014,1,3,31,35,1,7,5,5,22049.66796875,3668.69677734375,1339.15283203125,5007.849609375,0,1,0.981379985809326,1,0.100000001490116,10.6013441085815,8.12017822265625,10.8269052505493,7.17373418807983,2.70672631263733,43.3076210021973,313,8.51896190643311,0.0487901642918587,0,1
"1087",313015,1,3,31,45,1,0,6,100,204188.65625,2829.65649414062,338.566650390625,3168.22314453125,0,0,1.56024098396301,1,0.100000001490116,10.6013441085815,8.12017822265625,10.8269052505493,7.17373418807983,2.70672631263733,43.3076210021973,313,8.06124210357666,0.6931471824646,0,1
"1088",313023,1,3,31,65,1,0,3,3.5,36456.21875,3997.83471679688,12884.0166015625,16881.8515625,0,1,0.660642564296722,1,0.100000001490116,10.6013441085815,8.12017822265625,10.8269052505493,7.17373418807983,2.70672631263733,43.3076210021973,313,9.73405361175537,0.0344014279544353,0,1
"1089",313024,1,3,31,54,1,0,8,40.5,151732.3125,5075.11181640625,995.14453125,6070.25634765625,0,1,0.981379985809326,1,0.100000001490116,10.6013441085815,8.12017822265625,10.8269052505493,7.17373418807983,2.70672631263733,43.3076210021973,313,8.7113208770752,0.340037316083908,0,1
"1090",313034,1,3,31,65,1,0,12,10.5,63763.703125,4095.95336914062,6012.8798828125,10108.8330078125,0,1,0.981379985809326,1,0.100000001490116,10.6013441085815,8.12017822265625,10.8269052505493,7.17373418807983,2.70672631263733,43.3076210021973,313,9.22126388549805,0.0998453348875046,0,1
"1091",313044,1,3,31,37,1,0,4,3,18013.26171875,2153.87744140625,439.843017578125,2593.72045898438,0,1,0.981379985809326,1,0.100000001490116,10.6013441085815,8.12017822265625,10.8269052505493,7.17373418807983,2.70672631263733,43.3076210021973,313,7.86123418807983,0.02955880202353,0,1
"1092",313045,1,3,31,70,1,5,18,1,1,4630.53173828125,1185.32080078125,5815.8525390625,0,0,1.56024098396301,1,0.100000001490116,10.6013441085815,8.12017822265625,10.8269052505493,7.17373418807983,2.70672631263733,43.3076210021973,313,8.66851425170898,0.00995033048093319,0,1
"1093",313053,1,3,31,42,1,0,5,6,50906.7578125,3196.1025390625,8345.7841796875,11541.88671875,0,1,0.660642564296722,1,0.100000001490116,10.6013441085815,8.12017822265625,10.8269052505493,7.17373418807983,2.70672631263733,43.3076210021973,313,9.35382461547852,0.0582689084112644,0,1
"1094",313062,1,3,31,40,1,0,8,3,21410.205078125,1859.85925292969,195.391723632812,2055.2509765625,0,1,0.660642564296722,1,0.100000001490116,10.6013441085815,8.12017822265625,10.8269052505493,7.17373418807983,2.70672631263733,43.3076210021973,313,7.62863969802856,0.02955880202353,0,1
"1095",321013,1,1,32,31,1,0,6,18,72587.6328125,2838.67919921875,1860.6484375,4699.32763671875,1,1,0.588461577892303,0,0.100000001490116,9.81188297271729,8.12017822265625,9.47354221343994,6.63952016830444,2.53755593299866,40.6008949279785,321,8.45538711547852,0.165514439344406,1,1
"1096",321014,1,1,32,32,1,5,6,12,33391.52734375,3705.50830078125,1453.7373046875,5159.24560546875,1,0,1.54945063591003,0,0.100000001490116,9.81188297271729,8.12017822265625,9.47354221343994,6.63952016830444,2.53755593299866,40.6008949279785,321,8.54873943328857,0.113328687846661,1,1
"1097",321015,1,1,32,63,0,0,9,1,1,2374.400390625,4681.58349609375,7055.98388671875,0,0,1.06730771064758,0,0.100000001490116,9.81188297271729,8.12017822265625,9.47354221343994,6.63952016830444,2.53755593299866,40.6008949279785,321,8.86177349090576,0.00995033048093319,1,1
"1098",321023,1,1,32,62,1,6,8,80,203890.9375,2928.0009765625,5403.8095703125,8331.810546875,0,1,0.588461577892303,0,0.100000001490116,9.81188297271729,8.12017822265625,9.47354221343994,6.63952016830444,2.53755593299866,40.6008949279785,321,9.02795600891113,0.587786674499512,1,1
"1099",321043,1,1,32,45,1,0,9,68,90925.6953125,1998.91735839844,483.752075195312,2482.66943359375,0,1,0.588461577892303,0,0.100000001490116,9.81188297271729,8.12017822265625,9.47354221343994,6.63952016830444,2.53755593299866,40.6008949279785,321,7.81749248504639,0.518793821334839,1,1
"1100",321044,1,1,32,42,1,5,5,1,1,3413.31713867188,1710.24487304688,5123.56201171875,0,0,1.54945063591003,0,0.100000001490116,9.81188297271729,8.12017822265625,9.47354221343994,6.63952016830444,2.53755593299866,40.6008949279785,321,8.5418004989624,0.00995033048093319,1,1
"1101",321064,1,1,32,48,1,4,8,1,1,3852.34814453125,1359.53759765625,5211.8857421875,0,0,1.54945063591003,0,0.100000001490116,9.81188297271729,8.12017822265625,9.47354221343994,6.63952016830444,2.53755593299866,40.6008949279785,321,8.55888843536377,0.00995033048093319,1,1
"1102",321092,1,1,32,52,1,14,7,25,49803.76171875,3736.2490234375,4617.6748046875,8353.923828125,0,1,0.588461577892303,0,0.100000001490116,9.81188297271729,8.12017822265625,9.47354221343994,6.63952016830444,2.53755593299866,40.6008949279785,321,9.03060626983643,0.223143547773361,1,1
"1103",321103,1,1,32,45,1,0,6,18,52842.06640625,2690.71142578125,985.24853515625,3675.9599609375,0,1,0.588461577892303,0,0.100000001490116,9.81188297271729,8.12017822265625,9.47354221343994,6.63952016830444,2.53755593299866,40.6008949279785,321,8.20984172821045,0.165514439344406,1,1
"1104",322013,1,2,32,43,1,0,4,2,9250.2373046875,1968.80493164062,210.95556640625,2179.76049804688,0,1,0.427325546741486,1,0.100000001490116,9.58632183074951,8.12017822265625,8.12017822265625,6.48688697814941,2.70672631263733,43.3076210021973,322,7.68742895126343,0.0198026280850172,1,1
"1105",322014,1,2,32,45,1,2,8,30,93043.7109375,2101.77294921875,4314.85986328125,6416.6328125,0,0,2.63720941543579,1,0.100000001490116,9.58632183074951,8.12017822265625,8.12017822265625,6.48688697814941,2.70672631263733,43.3076210021973,322,8.76680469512939,0.262364268302917,1,1
"1106",322023,1,2,32,42,1,5,7,1,11212.6142578125,1970.68994140625,310.306884765625,2280.99682617188,0,1,0.427325546741486,1,0.100000001490116,9.58632183074951,8.12017822265625,8.12017822265625,6.48688697814941,2.70672631263733,43.3076210021973,322,7.73280620574951,0.00995033048093319,1,1
"1107",322024,1,2,32,37,1,5,4,6,55697.66015625,2247.25952148438,1563.98022460938,3811.23974609375,0,0,2.63720941543579,1,0.100000001490116,9.58632183074951,8.12017822265625,8.12017822265625,6.48688697814941,2.70672631263733,43.3076210021973,322,8.2459716796875,0.0582689084112644,1,1
"1108",322025,1,2,32,55,0,0,8,480,873243.9375,5954.662109375,1689.58935546875,7644.25146484375,0,0,0.671511650085449,1,0.100000001490116,9.58632183074951,8.12017822265625,8.12017822265625,6.48688697814941,2.70672631263733,43.3076210021973,322,8.94184017181396,1.75785791873932,1,1
"1109",322041,1,2,32,34,1,8,4,6,16125.3212890625,7677.96728515625,2389.36279296875,10067.330078125,1,1,0.427325546741486,1,0.100000001490116,9.58632183074951,8.12017822265625,8.12017822265625,6.48688697814941,2.70672631263733,43.3076210021973,322,9.21714973449707,0.0582689084112644,1,1
"1110",322045,1,2,32,58,1,10,9,300,763026.1875,6989.06787109375,2325.90478515625,9314.97265625,0,0,0.671511650085449,1,0.100000001490116,9.58632183074951,8.12017822265625,8.12017822265625,6.48688697814941,2.70672631263733,43.3076210021973,322,9.13948535919189,1.3862943649292,1,1
"1111",322053,1,2,32,33,1,0,7,3,13026.1201171875,2544.90258789062,204.93798828125,2749.84057617188,1,0,0.427325546741486,1,0.100000001490116,9.58632183074951,8.12017822265625,8.12017822265625,6.48688697814941,2.70672631263733,43.3076210021973,322,7.91966199874878,0.02955880202353,1,1
"1112",322054,1,2,32,33,0,0,4,6,28961.970703125,1780.51831054688,328.35986328125,2108.87817382812,0,0,2.63720941543579,1,0.100000001490116,9.58632183074951,8.12017822265625,8.12017822265625,6.48688697814941,2.70672631263733,43.3076210021973,322,7.65438556671143,0.0582689084112644,1,1
"1113",322061,1,2,32,42,1,0,8,12,49621.0625,2315.26586914062,467.92529296875,2783.19116210938,0,1,0.427325546741486,1,0.100000001490116,9.58632183074951,8.12017822265625,8.12017822265625,6.48688697814941,2.70672631263733,43.3076210021973,322,7.93171262741089,0.113328687846661,1,1
"1114",322083,1,2,32,67,0,0,10,6,37704.69921875,2897.4150390625,162.8095703125,3060.224609375,1,1,0.427325546741486,1,0.100000001490116,9.58632183074951,8.12017822265625,8.12017822265625,6.48688697814941,2.70672631263733,43.3076210021973,322,8.02657032012939,0.0582689084112644,1,1
"1115",322093,1,2,32,48,1,0,6,3,15631.34375,2482.51904296875,553.7509765625,3036.27001953125,0,1,0.427325546741486,1,0.100000001490116,9.58632183074951,8.12017822265625,8.12017822265625,6.48688697814941,2.70672631263733,43.3076210021973,322,8.01871395111084,0.02955880202353,1,1
"1116",323014,1,3,32,60,1,2,15,106,142306.125,1597.96081542969,570.668334960938,2168.62915039062,0,1,1.67441868782043,0,0.550000011920929,9.47354221343994,8.12017822265625,8.12017822265625,6.41057109832764,2.70672631263733,43.3076210021973,323,7.68231153488159,0.722705960273743,0,1
"1117",323015,1,3,32,44,0,0,10,88,259460,2516.17260742188,443.226318359375,2959.39892578125,0,0,1.49563944339752,0,0.550000011920929,9.47354221343994,8.12017822265625,8.12017822265625,6.41057109832764,2.70672631263733,43.3076210021973,323,7.99307918548584,0.631271779537201,0,1
"1118",323021,1,3,32,39,1,3,5,40,75822.171875,1515.22534179688,1111.24633789062,2626.4716796875,0,1,0.329651176929474,0,0.550000011920929,9.47354221343994,8.12017822265625,8.12017822265625,6.41057109832764,2.70672631263733,43.3076210021973,323,7.87377738952637,0.336472243070602,0,1
"1119",323024,1,3,32,60,1,3,5,4,25619.166015625,2433.88818359375,136.96044921875,2570.8486328125,0,1,1.67441868782043,0,0.550000011920929,9.47354221343994,8.12017822265625,8.12017822265625,6.41057109832764,2.70672631263733,43.3076210021973,323,7.85238027572632,0.0392207130789757,0,1
"1120",323033,1,3,32,60,1,0,7,2,14183.244140625,2394.67944335938,442.7431640625,2837.42260742188,0,1,0.329651176929474,0,0.550000011920929,9.47354221343994,8.12017822265625,8.12017822265625,6.41057109832764,2.70672631263733,43.3076210021973,323,7.95100355148315,0.0198026280850172,0,1
"1121",323034,1,3,32,37,1,0,8,4,24286.099609375,3067.3974609375,1190.53662109375,4257.93408203125,0,0,1.67441868782043,0,0.550000011920929,9.47354221343994,8.12017822265625,8.12017822265625,6.41057109832764,2.70672631263733,43.3076210021973,323,8.35677433013916,0.0392207130789757,0,1
"1122",323035,1,3,32,43,1,4,6,340,900798.5,7075.96826171875,4526.43603515625,11602.404296875,0,0,1.49563944339752,0,0.550000011920929,9.47354221343994,8.12017822265625,8.12017822265625,6.41057109832764,2.70672631263733,43.3076210021973,323,9.35905361175537,1.48160457611084,0,1
"1123",323043,1,3,32,45,1,0,7,6,91033.9765625,5222.8212890625,2513.96923828125,7736.79052734375,0,1,0.329651176929474,0,0.550000011920929,9.47354221343994,8.12017822265625,8.12017822265625,6.41057109832764,2.70672631263733,43.3076210021973,323,8.95387172698975,0.0582689084112644,0,1
"1124",323044,1,3,32,38,1,0,8,43,202036.8125,3294.76245117188,1212.52856445312,4507.291015625,0,0,1.67441868782043,0,0.550000011920929,9.47354221343994,8.12017822265625,8.12017822265625,6.41057109832764,2.70672631263733,43.3076210021973,323,8.41367340087891,0.357674449682236,0,1
